"station";"x_utm";"y_utm";"WB_name";"TYP_NFS06";"WB_ID";"area";"institution";"type";"typology";"country";"obspoint";"station_depth";"date";"year";"month";"period";"value";"param";"depth";"time"
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2002-02-05;2002;2;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2002-03-05;2002;3;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2002-04-03;2002;4;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2002-05-06;2002;5;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2002-06-04;2002;6;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2002-07-02;2002;7;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2002-08-07;2002;8;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2002-09-03;2002;9;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2002-10-01;2002;10;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2002-11-05;2002;11;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2002-12-03;2002;12;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2003-02-04;2003;2;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2003-03-04;2003;3;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";34;2003-03-18;2003;3;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2003-04-01;2003;4;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";36;2003-04-15;2003;4;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2003-05-06;2003;5;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2003-05-20;2003;5;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2003-06-03;2003;6;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";36;2003-06-17;2003;6;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2003-07-01;2003;7;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2003-07-15;2003;7;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";34;2003-08-05;2003;8;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2003-08-14;2003;8;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2003-09-02;2003;9;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2003-09-17;2003;9;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2003-10-07;2003;10;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2003-10-21;2003;10;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2003-11-04;2003;11;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2003-11-18;2003;11;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2003-12-02;2003;12;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2003-12-16;2003;12;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2004-02-03;2004;2;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2004-03-02;2004;3;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2004-04-06;2004;4;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2004-05-04;2004;5;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2004-06-01;2004;6;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2004-07-06;2004;7;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";34;2004-08-03;2004;8;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2004-09-07;2004;9;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2004-10-05;2004;10;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2004-11-02;2004;11;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2004-12-07;2004;12;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2005-02-01;2005;2;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2005-03-01;2005;3;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2005-04-05;2005;4;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2005-05-02;2005;5;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2005-06-08;2005;6;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2005-07-05;2005;7;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2005-08-02;2005;8;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";36;2005-09-06;2005;9;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2005-10-04;2005;10;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2005-11-01;2005;11;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2005-12-06;2005;12;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2006-01-10;2006;1;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2006-02-07;2006;2;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2006-03-07;2006;3;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2006-04-04;2006;4;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2006-05-02;2006;5;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2006-05-30;2006;5;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2006-07-04;2006;7;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2006-08-01;2006;8;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2006-09-05;2006;9;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";35;2006-10-03;2006;10;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2006-11-07;2006;11;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2006-12-05;2006;12;"2001-2006";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2007-01-10;2007;1;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2007-02-07;2007;2;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";36;2007-03-07;2007;3;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2007-04-04;2007;4;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2007-05-03;2007;5;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";36;2007-06-05;2007;6;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2007-07-04;2007;7;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2007-08-08;2007;8;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2007-09-05;2007;9;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2007-10-03;2007;10;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2007-11-07;2007;11;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2007-12-05;2007;12;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2008-01-08;2008;1;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2008-02-05;2008;2;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2008-03-04;2008;3;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2008-04-01;2008;4;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2008-05-06;2008;5;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2008-06-03;2008;6;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2008-06-30;2008;6;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2008-08-05;2008;8;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2008-09-02;2008;9;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2008-10-07;2008;10;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2008-11-04;2008;11;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2008-12-01;2008;12;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2009-01-08;2009;1;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2009-02-02;2009;2;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2009-03-02;2009;3;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";41;2009-03-30;2009;3;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";41;2009-05-04;2009;5;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2009-06-01;2009;6;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2009-07-07;2009;7;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2009-08-03;2009;8;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2009-09-01;2009;9;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2009-10-05;2009;10;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2009-11-02;2009;11;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2009-11-30;2009;11;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2010-01-12;2010;1;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";38;2010-03-09;2010;3;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2010-04-06;2010;4;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2010-05-05;2010;5;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2010-06-01;2010;6;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2010-07-06;2010;7;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2010-08-03;2010;8;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2010-09-07;2010;9;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2010-10-04;2010;10;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2010-11-01;2010;11;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2010-12-07;2010;12;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2011-01-12;2011;1;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2011-02-02;2011;2;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2011-04-05;2011;4;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2011-05-03;2011;5;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2011-06-08;2011;6;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";37;2011-07-04;2011;7;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2011-08-02;2011;8;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2011-09-05;2011;9;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2011-10-03;2011;10;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2011-10-31;2011;10;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";41;2011-12-05;2011;12;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";39;2012-01-09;2012;1;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2012-01-26;2012;1;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";36;2012-02-07;2012;2;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2012-02-23;2012;2;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";41;2012-02-28;2012;2;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";40;2012-03-05;2012;3;"2007-2012";1;"springlag";;
"DANAFJORD";302387;6396523;"Dana fjord";1;"SE574000-114230";33709261.8147;"SMHI";"NEA 8b";"SE_1s";"SE";"DANAFJORD";41;2012-04-02;2012;4;"2007-2012";1;"springlag";;
